Judul,Tanggal,Penulis,Label,Kota,Content,Url
"
        Kecelakaan Maut di Aljazair Tewaskan 16 Orang    ","Selasa, 15 Nov 2022 02:45 WIB",Lisye Sri Rahayu - detikNews,detikNews,Jakarta,"Jakarta - Kecelakaan 2 truk pikap terjadi di Aljaziar menewaskan 16 orang. Sebanyak 3 orang lainnya dilaporkan terluka.Dilansir AFP, Selasa (15/11/2022), kecelakaan terjadi di jalan raya di gurun selatan negara itu. Hal itu diungkapkan oleh badan perlindungan sipil setempat.Media lokal melaporkan bahwa dari 16 korban, sebanyak 14 di antaranya berasal dari negara-negara Afrika lebih jauh ke selatan dan dua orang Aljazair. Kecelakaan itu terjadi antara Reggane dan Bordj Badji Mokhtar di barat daya negara yang luas itu.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Badan keselamatan jalan pemerintah menyalahkan kecepatan tinggi, baik yang dilakukan oleh pengemudi pribadi maupun angkutan umum. Faktor ini sebagai penyebab tingginya tingkat kecelakaan di Aljazair.Baca juga: Forum MPR Gelar Deklarasi Bandung, Dukung Kiprah Perempuan di PolitikPada tahun 2021, Aljazair mencatat lebih dari 7.000 kecelakaan lalu lintas yang menewaskan sedikitnya 2.643 orang dan menyebabkan lebih dari 11.000 orang terluka.Jalan-jalan Aljazair termasuk yang paling berbahaya di kawasan itu, tetapi negara-negara Afrika Utara lainnya juga mengalami ribuan kematian di jalan setiap tahunnya.Baca juga: Menag: Takbiran Jangan Hura-hura dan Ganggu Ketertiban Umum
(lir/lir)


kecelakaan di aljazair kecelakaan maut kecelakaan mobil aljazair",https://news.detik.com/internasional/d-6406442/kecelakaan-maut-di-aljazair-tewaskan-16-orang
"
        Silang Sengkarut Penanganan Perlintasan KA Tak Berpalang Pintu    ","Senin, 14 Nov 2022 19:00 WIB",Faizal Amiruddin - detikJabar,detikJabar,Tasikmalaya,"Tasikmalaya -  Kecelakaan mobil tertabrak kereta api yang menewaskan 3 orang di perlintasan tak berpintu Jalan Leuwidahu, Kota Tasikmalaya, Minggu (13/11/2022) pagi menyisakan pertanyaan publik.Sorotan mengarah kepada pemerintah dan PT KAI terkait pemenuhan sarana keamanan di lintasan KA tak berpintu tersebut. ""Seperti saling lempar antara PT KAI dengan Pemkot Tasikmalaya. Banyak lho perlintasan tak berpintu yang sudah memakan korban. Selain Leuwidahu, ada juga Manonjaya yang dekat pesantren,"" kata Lusi Nurasiyah, warga yang setiap hari melintas perlintasan KA Leuwidahu, Senin (14/11/2022).Baca juga: Resmi! Vaksin Meningitis Tak Lagi Jadi Syarat Wajib UmrahKepala Bidang Lalu Lintas Dinas Perhubungan Kota Tasikmalaya Gumilar mengatakan beberapa waktu lalu pihaknya sudah mengajukan palang pintu untuk perlintasan Leuwidahu.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""Kita sebenarnya sudah berupaya untuk mengajukan palang pintu dan sebagainya. Namun, tidak ada titik temu dengan PT KAI. Akhirnya jadi saling lempar,"" kata Gumilar.Gumilar juga mengatakan syarat yang harus ditempuh oleh Pemkot untuk membuat palang pintu yang resmi, cukup rumit dan memberatkan Pemkot.""Kami minta itu dilegalisasi atau dikasih palang pintu. Namun kan syaratnya macam-macam. Pertama pegawai harus dari pemerintah setempat. Kedua peralatan harus ditanggung pemerintah setempat. Ketiga kami harus menyewa tanah untuk palang pintu itu. Kan lucu,"" kata Gumilar.Sebagai solusi sementara Pemkot kemudian membuat pos jaga untuk para relawan yang berjaga di lintasan tersebut. ""Beberapa tahun lalu kami buat palang manual dan pos penjagaaan. Itu dibangun oleh Pemkot,"" kata Gumilar.Dia juga mengaku sudah menginventarisasi semua perlintasan dengan harapan dilakukan penanganan sehingga potensi kecelakaan bisa ditekan.""Saya sudah coba inventarisir semua perlintasan yang ada. Termasuk yang ada di jalan tidak resmi. Kalau diLeuwidahu saya tidak setuju disebut liar. Harusnya, ada koordinasi dari pusat, provinsi, dan kota. Jadi masing-masing menganggarkan untuk perlintasan. Kalau ada anggaran, tidak akan sulit menjadikan itu resmi,"" kataGumilar.



Halaman

                    1                

                    2                


                Selanjutnya 





perlintasan kereta api perlintasan tak berpalang pintu kereta api tasikmalaya berita jabar",https://www.detik.com/jabar/berita/d-6405599/silang-sengkarut-penanganan-perlintasan-ka-tak-berpalang-pintu
"
        1 Tersangka Kasus Net89 Meninggal Akibat Kecelakaan di Tol Solo-Semarang    ","Senin, 14 Nov 2022 17:55 WIB",Azhar Bagas Ramadhan - detikNews,detikNews,Jakarta,"Jakarta - Satu tersangka kasus robot trading Net89 berinisial HS meninggal dunia. HS meninggal akibat kecelakaan lalu lintas di Tol Solo-Semarang.""Bahwa untuk tersangka HS benar telah MD (meninggal dunia) pada hari Minggu, 30 Oktober 2022, karena kecelakaan lalu lintas yang terjadi di jalan Tol Solo-Semarang,"" kata Kasubdit II Dittipideksus Bareskrim Polri Kombes Candra Sukma Kumara saat dikonfirmasi, Senin (14/11/2022).Baca juga: 1 Tersangka Kasus Robot Trading Net89 Meninggal DuniaCandra mengatakan HS dinyatakan meninggal pada Minggu (30/10), sekitar pukul 01.00 WIB. Surat kematian HS telah dikeluarkan RSUD Pandan Arang Boyolali.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""Sesuai surat keterangan kematian yang dikeluarkan oleh RSUD Pandan Arang Boyolali,"" kata Candra.Sebelumnya, Direktur Tindak Pidana Ekonomi Khusus Bareskrim Polri Brigjen Whisnu menerangkan Bareskrim telah menetapkan para petinggi PT Simbiotik Multitalenta Indonesia (SMI) sebagai tersangka kasus investasi bodong Net89. Polisi menyebutkan kerugian 300 ribu member robot trading Net89 mencapai Rp 2 triliun.Whisnu kemudian memaparkan identitas serta para tersangka dalam kasus ini, yaitu:1. Pemilik Net89 berinisial AA2. Direktur PT SMI berinisial LSH3. Founder dan exchanger Net89 berinisial ESI4. Lima orang Sub exchanger berinisial RS, AAL, HS, FI dan DA.Baca juga: Polri: Atta Tak Kenal Reza Paten, Uang Bandana Rp 2,2 M Tak DisitaLihat juga Video: Aset Rp 6,3 M Reza Paten Disita Bareskrim Terkait Kasus Net89[Gambas:Video 20detik]
(azh/idn)


net89 robot trading net89 kasus net89",https://news.detik.com/berita/d-6405883/1-tersangka-kasus-net89-meninggal-akibat-kecelakaan-di-tol-solo-semarang
"
        Ini Identitas Korban Tewas Laka Mobil Vs 2 Motor di Gamping Sleman    ","Senin, 14 Nov 2022 17:40 WIB",Jauh Hari Wawan S - detikJateng,detikJateng,Sleman,"Sleman - Kecelakaan lalu lintas antara mobil dan dua motor terjadi di Gamping, Sleman, Daerah Istimewa Yogyakarta (DIY) mengakibatkan satu orang meninggal dunia, siang tadi. Berikut identitas korban.Kanit Laka Satlantas Polresta Sleman Iptu Catur Bowo menjelaskan korban meninggal yakni pengendara motor Vario perempuan inisial L (20) warga Nanggulan, Kulonprogo. Korban meninggal di lokasi kecelakaan.""Mengalami luka cedera kepala berat, MD (meninggal dunia) di TKP dibawa ke RS Bhayangkara Polda DIY,"" kata Catur saat dikonfirmasi wartawan, Senin (14/11/2022).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Adapun untuk pengendara motor Shogun yakni laki-laki inisial J (67) warga Gamping. Dia mengalami luka di bagian tangan dan kaki. Sedangkan sopir pikap inisial BP (56) warga Gamping tidak mengalami luka.Dijelaskan Catur, kecelakaan ini terjadi siang tadi sekitar pukul 11.26 WIB, di Jl Wates KM 8,5 tepatnya depan SPBU Gamping, Sleman. Semula, kedua pengendara motor sama-sama melaju dari arah barat ke timur dengan posisi J di depan L.Menjelang di TKP, J bermaksud belok kanan. Karena jarak sudah dekat dan tidak bisa menguasai laju kendaraan sehingga terjadi senggolan kemudian kendaraan L terjatuh ke kanan.""Bersamaan dengan itu dari arah timur ke barat melaju pikap karena jarak sudah dekat pengemudi pikap tidak bisa menguasai laju kendaraannya sehingga membentur L yang sudah terjatuh,"" ucapnya.Baca juga: Kecelakaan Mobil Vs 2 Motor di Gamping Sleman, 1 Orang TewasCatur menambahkan, selain satu korban jiwa, adapun kerugian materi berupa motor milik J mengalami kerusakan lecet pada tebeng sebelah kanan, tuas rem patah. Sementara motor milik L mengalami kerusakan spion kiri pecah, slebor depan lecet, tutup knalpot lecet.""Pikap tidak mengalami kerusakan,"" pungkasnya.Sebelumnya diberitakan, kecelakaan lalu lintas antara mobil dan dua motor terjadi di Gamping, Sleman, siang tadi. Seorang korban dilaporkan tewas dalam kejadian tersebut.Mengutip dari akun resmi Twitter Polda DIY @PoldaJogja, kecelakaan itu terjadi tepatnya di depan SPBU Ungaran, Jalan Jogja-Wates, Balecatur, Gamping, Sleman, Senin (14/11/2022) pukul 11.26 WIB.""Laka terjadi antara satu kendaraan roda empat vs dua unit kendaraan roda dua,"" demikian cuit Polda DIY dengan ejaan yang telah disesuaikan.""Akibat laka ini salah satu pengendara sepeda motor meninggal dunia di tempat. Laka ini ditangani oleh Unit Lantas Polsek Gamping Dilaporkan oleh Aipda Paulus,"" pungkas Polda DIY.Baca juga: Duh, Bunga Dekorasi Masjid Sheikh Zayed Dicabuti Warga Usai Diresmikan
Simak Video ""Ganjar Ingatkan Bahaya Hoaks Saat Hadiri Haul KH Dalhar Watucongol""
[Gambas:Video 20detik]
(aku/sip)


berita jogja berita jateng sleman kecelakaan kecelakaan lalu lintas tabrakan kecelakaan maut",https://www.detik.com/jateng/jogja/d-6405838/ini-identitas-korban-tewas-laka-mobil-vs-2-motor-di-gamping-sleman
"
        Tekan Angka Kecelakaan, TransJakarta Beri Pelatihan Soft Skill untuk Sopir    ","Senin, 14 Nov 2022 17:37 WIB",Brigitta Belia Permata Sari - detikNews,detikNews,Jakarta,"Jakarta - PT TransJakarta berusaha untuk menekan angka kecelakaan baik itu Mikrotrans maupun bus. Karena itu, mereka mengadakan pelatihan soft skill bagi sopir.Pada Senin (14/11/2022), TransJakarta membuat pelatihan di kantor Kopamilet, Duret Sawit, Jakarta Timur. Pukul 11.00 WIB, para pramudi Mikrotrans terlihat sedang memperagakan standardisasi dalam mengemudi.""Artinya ketika membawa kendaraan, tidak hanya persoalan teknik skill saja tetapi juga soft skill. Soft skill bagaimana dia menyikapi permasalahan pribadinya agar tidak mempengaruhi kualitas pelayanannya di lapangan. Maka pelatihan ini dilaksanakan untuk meningkatkan soft skill dan untuk mengurangi angka kecelakaan yang akhir-akhir ini sering terjadi,"" kata Kepala Divisi Keselamatan TransJakarta Sri Suari kepada wartawan, Senin (14/11/2022).


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Beberapa soft skill yang diajarkan seperti bagaimana bersikap sebagai sopir di lingkungan TransJakarta. Sri berharap para sopir bisa menyelesaikan masalah.""Soft skill-nya ini yang kita bangun. Kemudian bagaimana komunikasi menghadapi pelanggan yang beraneka ragam. Ada pelanggan yang taat asas, ada yang tidak. Dalam konteks ini mereka tidak bertindak sebagai robot. Mereka harus mencoba menyelesaikan persoalan itu dengan lebih mengedepankan sisi humanis kepada penumpang,"" ujar Sri.Baca juga: Dishub DKI Pastikan Tarif TransJ Tak Naik Usai Beri Hibah ke TNI-PolriTak hanya sopir Mikrotrans, sopir bus TransJakarta pun mengikuti pelatihan. Salah satu hal yang dipelajari adalah soal defensive driving. Defensive driving adalah istilah untuk perilaku mengemudi yang dapat menghindari kita dari masalah, baik yang disebabkan oleh orang lain maupun diri sendiri.Sri menjelaskan terdapat empat indikator dalam penerapan defensive driving, yaitu kewaspadaan, kesadaran, sikap, dan antisipasi.""Keterampilan ini adalah mengandalkan kepada kewaspadaan. Karena dia waspada, maka dia siap siaga. Dia sadar apa yang harus dilakukan, dengan kesadaran itu tumbuh maka dia mempunyai sikap perilaku. Oh saya lihat di depan ada pagar yang bolong akan sangat mungkin ada orang yang nyeberang, maka dia kurangi. Karena dia sadar, perilakunya menyadari itu, dia kurangi rem, maka dia mengantisipasi,"" tuturnya.Baca juga: Dishub DKI Kurangi Subsidi Tarif TransJ, Prioritaskan Hibah ke TNI-PolriLanjutnya ia memaparkan tentang bus TransJ yang memiliki banyak titik buta. Menurutnya, jalur khusus TransJ tidak hanya digunakan oleh bus, tetapi juga oleh pengendara lain.""TransJ menerapkan jalur khusus tersebut, jangan pernah berpikir itu jalur anda saja. Karena apa? Karena memang belum steril seluruhnya. Melalui ini saya berharap ada pembelajaran dari sisi lain, tidak hanya bagi para pramudi bahwa titik rawan itu tidak hanya dicermati oleh pramudi, tetapi juga oleh seluruh pengguna jalan,"" jelasnya.""Bus besar panjang dan tinggi itu memiliki titik buta yang banyak. Pramudi tidak mampu melihat Anda, melihat mobil, motor apalagi pejalan kaki. Oleh karena itu kalau Anda beriringan atau akan menyalip bis besar sebaiknya berjaga jarak, agar posisi anda teramati oleh si pramudi. Ini yang kita harapkan, kesadaran kita bersama demi terwujudnya keselamatan. Bukan hanya untuk kepentingan TransJ tetapi untuk kita semua,"" katanya.Selain itu, Sri juga mengatakan harus ada pihak lain yang membantu dalam sosialisasi tersebut. Dia menyebut Korlantas juga bisa membantu edukasi para sopir.""Kami tidak mampu melakukan sosialisasi dalam rangka edukasi kepada masyarakat. Maka kami harus berjejaring dengan pihak lain yang bisa membantu kami, barang kali dengan Korlantas Polri. Bukan saja soal edukasi tapi soal pembuatan SIM,"" ujarnya.Sri menyampaikan ingin menciptakan situasi lalu lintas Jakarta sebagai salah satu tempat pembelajaran bersama yang ramah dan tertib.""Karena kita ingin menciptakan situasi lalu lintas di Indonesia, Jakarta ini sebagai salah satu tolak ukur tempat pembelajaran bersama. Jadi lalu lintas yang ramah, lalu lintas yang tidak menimbulkan korban,"" imbuhnya.Menurutnya, pihak TransJ sudah melakukan berbagai upaya dalam menumbuhkan kepedulian dari pramudinya.""Tapi sejauh ini kami sudah melakukan berbagai upaya dalam rangka menumbuhkan awareness dari seluruh pramudi kami. Sehingga yang bisa kami kontrol, makanya kami sampaikan kata-kata seperti jargon, anggaplah kamu yang paling waras di jalan, sehingga kamu yang dituntut untuk bisa mengalah dan harus bisa melindungi pihak lain,"" imbuhnya.""Kebiasaan yang buruk dihilangkan, karena yang bisa mengatur adalah diri kita sendiri. Kita tidak bisa berharap apa-apa kepada pengguna jalan lain, yang bisa kamu, kontrol dirimu,"" tambahnya.
(aik/aik)


jabodetabek transjakarta kecelakaan transjakarta kecelakaan transjakarta",https://news.detik.com/berita/d-6405834/tekan-angka-kecelakaan-transjakarta-beri-pelatihan-soft-skill-untuk-sopir
"
        Ngeri! Ada Lebih dari Seribu Perlintasan Liar di Jalur Kereta    ","Senin, 14 Nov 2022 16:45 WIB",Shafira Cendra Arini - detikFinance,detikFinance,Jakarta,"Jakarta -  Wakil Ketua Komisi V DPR Ridwan Bae menyampaikan total perlintasan sebidang di jalur kereta mencapai 4.290 titik, dimana 1.499 dijaga oleh PT Kereta Api Indonesia dan 1.756 tidak dijaga dan ada 1.037 yang merupakan perlintasan liar.Angka-angka tersebut mengacu pada data dari Dirjen Perkeretaapian Kementerian Perhubungan.""Kejadian kecelakaan di perlintasan sebidang 4 tahun terakhir terdapat 17 orang korban meninggal, 256 luka berat, dan 277 luka ringan permasalahan tersebut sangat urgen untuk kita selesaikan agar kemajuan perkeretaapian dapat memberikan manfaat dan rasa aman bagi masyarakat,"" ujar Ridwan dalam Rapat Komisi V RI RDPU dengan Komunitas Edan Sepur, dikutip dari saluran Youtube Komisi V DPR RI Channel, Senin (14/11/2022).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Berangkat dari hal tersebut, menurutnya, diperlukan terobosan baru dan masukan demi mewujudkan keselamatan di perlintasan sebidang atau perlintasan yang berpotongan langsung dengan jalan raya. Diperlukan pula perhatian khusus dari pemerintah dalam menanggulangi permasalahan ini.Baca juga: Mobil Tertabrak KA Pangrango Dekat Stasiun Cibadak, Perlintasan Liar DitutupKemdian, Anggota Komisi V DPR Muhammad Fauzi menambahkan menyoroti salah satu akar permasalahannya yaitu perihal birokrasi dan sinergi antar pihak yang saling lempar tanggung jawab karena kurangnya kejelasan menyangkut siapa yang sepatutnya mengelola.""Kadang kita di Komisi V juga, perhubungan menganggap itu pemerintah daerah, pemerintah daerah menganggap itu perhubungan. Nah ini jadi problematika tersendiri, di mana saling lempar tanggung jawab. Padahal tingkat resikonya saya setuju, cukup tinggi sekali. Ini yang menjadi PR kita bersama,"" kata Fauzi.Menurutnya, banyak hal yang perlu dibenahi menyangkut infrastruktur perkeretaapian ini, seperti pertemuan antara jalan raya dan lintasan kereta api yang kebanyakan justru malah menyempit jalurnya, serta tidak adanya palang perlintasan kereta api di beberapa tempat.Bersambung ke halaman berikutnya. Langsung klik



Halaman

                1            

                2            

Selanjutnya 




perlintasan liar perlintasan liar ditutup kereta api",https://finance.detik.com/berita-ekonomi-bisnis/d-6405646/ngeri-ada-lebih-dari-seribu-perlintasan-liar-di-jalur-kereta
"
        Ada Perbaikan Jalan di Km 14, Lalin Tol Japek Arah Cikampek Macet    ","Senin, 14 Nov 2022 16:08 WIB",Isal Mawardi - detikNews,detikNews,Jakarta,"Jakarta - Lalu lintas di Tol Jakarta-Cikampek (Japek) arah Cikampek mengalami kepadatan. Hal itu disebabkan adanya perbaikan jalan di Km 14 Bekasi Barat.""(Kemacetan) dikarenakan (di) Km 14 di Tol Bekasi Barat, Cikampek, sedang ada giat pekerjaan jalan di bahu luar, lajur 1 dan setengah lajur 2,"" ujar petugas call center Jasa Marga, Nugroho, ketika dihubungi pada Senin (14/11/2022) pukul 15.48 WIB.Hal ini membuat kendaraan dari arah Cawang dan dari arah Tol Jakarta Outer Ring Road (JORR) terdampak kemacetan. Nugroho mengatakan kepadatan sudah tampak dari Jatiwaringin hingga Bekasi Barat.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Truk Kecelakaan di Km 13 Tol Japek Arah Jakarta, Lalin MacetSementara itu, kendaraan dari Tol JORR mengalami kepadatan di Jatiwarna. ""Informasi dari Jatiwarna padat sampai Cikunir, yang arah Cikampek,"" imbuhnya.Hingga kini pekerjaan masih berlangsung. Nugroho memastikan tidak ada kecelakaan yang terjadi di Tol Japek.""Tidak ada (kecelakaan),"" katanya.Dari aplikasi Google Maps seperti dilihat detikcom pukul 15.57 WIB, tampak lalu lintas dari Cawang hingga Bekasi Barat berwarna merah. Warna merah artinya lalu lintas mengalami kepadatan.Lintasan warna merah juga terlihat di Tol JORR arah Cikunir. Ekor kemacetan tampak berada di sekitar Jatiwarna.
(isa/dhn)


tol japek cikampek kemacetan",https://news.detik.com/berita/d-6405587/ada-perbaikan-jalan-di-km-14-lalin-tol-japek-arah-cikampek-macet
"
        Kecelakaan Mobil Vs 2 Motor di Gamping Sleman, 1 Orang Tewas    ","Senin, 14 Nov 2022 13:15 WIB",Tim detikJateng - detikJateng,detikJateng,Solo,"Solo - Kecelakaan lalu lintas antara mobil dan dua motor terjadi di Gamping, Sleman, Daerah Istimewa Yogyakarta (DIY) siang ini. Seorang korban dilaporkan tewas dalam kejadian tersebut.Mengutip dari akun resmi Twitter Polda DIY @PoldaJogja, kecelakaan itu terjadi tepatnya di depan SPBU Ungaran, Jalan Jogja-Wates, Balecatur, Gamping, Sleman, Senin (14/11/2022) pukul 11.26 WIB.""Laka terjadi antara satu kendaraan roda empat vs dua unit kendaraan roda dua,"" demikian cuit Polda DIY dengan ejaan yang telah disesuaikan.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Ini Identitas Korban Tewas Laka Mobil Vs 2 Motor di Gamping Sleman""Akibat laka ini salah satu pengendara sepeda motor meninggal dunia di tempat. Laka ini ditangani oleh Unit Lantas Polsek Gamping Dilaporkan oleh Aipda Paulus,"" pungkas Polda DIY.
Simak Video ""Drone Tak Berizin Dilumpuhkan Saat Prosesi Grebeg Syawal""
[Gambas:Video 20detik]
(sip/rih)


polsek gamping polda diy kecelakaan kecelakaan di sleman berita jateng berita jogja",https://www.detik.com/jateng/jogja/d-6405099/kecelakaan-mobil-vs-2-motor-di-gamping-sleman-1-orang-tewas
"
        1 Tersangka Kasus Robot Trading Net89 Meninggal Dunia    ","Senin, 14 Nov 2022 11:56 WIB",Azhar Bagas Ramadhan - detikNews,detikNews,Jakarta,"Jakarta - Dittipideksus Bareskrim Polri telah menetapkan sebanyak delapan tersangka kasus robot trading Net89. Satu di antaranya meninggal dunia akibat terlibat kecelakaan lalu lintas.""Kita masih fokus dengan 8 tersangka, 1 tersangka meninggal dunia, jadi sisa 7. (Meninggal karena) laka lantas,"" kata Kasubdit II Dittipideksus Bareskrim Polri Kombes Candra Sukma Kumara saat dimintai konfirmasi, Senin (14/11/2022).Baca juga: Total 83 Rekening dari 8 Tersangka Robot Trading Net89 Dibekukan PolriAdapun tersangka yang meninggal itu berinisial HS. Dia meninggal pada 30 Oktober lalu.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""Tanggal 30 Oktober 2022,"" kata Candra.Sebelumnya, Direktur Tindak Pidana Ekonomi Khusus Bareskrim Polri Brigjen Whisnu menerangkan Bareskrim telah menetapkan para petinggi PT Simbiotik Multitalenta Indonesia (SMI) sebagai tersangka kasus investasi bodong Net89. Polisi menyebutkan kerugian 300 ribu member robot trading Net89 mencapai Rp 2 triliun.Whisnu kemudian memaparkan identitas serta para tersangka dalam kasus ini, yaitu:1. Pemilik Net89 berinisial AA2. Direktur PT SMI berinisial LSH3. Founder dan exchanger Net89 berinisial ESI4. Lima orang sub-exchanger berinisial RS, AAL, HS, FI, dan DABaca juga: Jejak Kasus Robot Trading Net89 hingga Rekening Reza Paten DibekukanSimak juga 'Lihat Lagi Bandana Rp 2,2 M Atta Halilintar yang Kini Disita Polisi':[Gambas:Video 20detik]
(azh/idn)


robot trading net89 kasus investasi robot trading net89 bareskrim polri",https://news.detik.com/berita/d-6404894/1-tersangka-kasus-robot-trading-net89-meninggal-dunia
"
        Pemotor Terjepit Usai Tabrak Truk Sedang Berhenti di Cibinong Bogor    ","Senin, 14 Nov 2022 10:57 WIB",Rizky Adha Mahendra - detikNews,detikNews,Bogor,"Bogor - Kecelakaan lalu lintas terjadi di Jalan Mayor Oking Jaya Atmaja, Kecamatan Cibinong, Kabupaten Bogor. Pemotor menabrak truk yang sedang terparkir lalu terjepit.""Itu tadi mobilnya lagi diem bukan mobil jalan. Kalau mobil jalan ya wallahua'lam. Itu mobil diem baru mau jalan,"" kata saksi di sekitar lokasi kejadian, Ahmad, kepada wartawan, Senin (14/11/2022).Baca juga: Tabrakan Truk Vs Motor di Puncak Bogor, Pemotor Meninggal DuniaAhmad penjual celana di sekitar lokasi. Dia mengatakan peristiwa itu terjadi sekitar pukul 07.00 WIB pagi tadi.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Saat itu motor yang dikendarai wanita terlibat kecelakaan di kanan jalan. Tiba-tiba dia melihat motor sudah berada di bawah truk yang sedang terparkir.""Kecelakaannya mah di sana (kanan jalan), motornya ngebuang ke kiri. Truknya emang sering parkir di sini (kiri jalan),"" ujarnya.Ahmad mengatakan pemotor selamat dalam kejadian tersebut. Dia melihat kaki dari pemotor sempat terjepit motornya.""Iya tapi nggak kenapa-kenapa sih, cuma kakinya aja sakit dikit kegencet motor,"" ungkapnya.Baca juga: 7 Fakta Mobil Celaka di Tol JORR hingga Mertua-Anak Jadi Korban JiwaWarga kemudian membantu mengeluarkan pemotor yang terjepit. Korban kemudian dibawa ke rumah sakit.""Iya, jadi langsung ditarik sama yang teman-temannya. Dibawa ke rumah sakit tadi, tapi tau rumah sakit mana, anak kuliahan itu. Motor juga dibawa sama keluarganya,"" tuturnya.Saksi lainnya bernama Nur melihat tiba-tiba di lokasi sudah ramai. Dia melihat banyak yang membantu pemotor wanita tersebut saat terjepit.""Banyak tadi yang nolongin saya lihat. Tadi kejadiannya mah masih pagi jam 07.00 WIB-an,"" ucap Nur.Simak juga 'Kecelakaan Maut di Lampung, Ayah-Anak Tewas Terbakar':[Gambas:Video 20detik]
(idn/idn)


bogor jabodetabek kecelakaan lalu lintas",https://news.detik.com/berita/d-6404752/pemotor-terjepit-usai-tabrak-truk-sedang-berhenti-di-cibinong-bogor
"
        Cerita 2 Pekerja Selamat dari Kerusuhan Dogiyai Usai Disembunyikan Pendeta    ","Senin, 14 Nov 2022 10:55 WIB",Jonh Roy Purba - detikSulsel,detikSulsel,Dogiyai,"Dogiyai -  5 Orang pekerja dilaporkan selamat usai sempat terjebak saat kerusuhan di Dogiyai, Papua Tengah. Dua di antaranya selamat atas bantuan seorang pendeta.Kabid Humas Polda Papua Kombes Ahmad Mustofa Kamal mengatakan kelima pekerja yang selamat masing-masing bernama M Nasir (34), Alif Padang (48) dan Randa (37). Dua korban lainnya adalah Lukman (21) dan Willy (35).""Untuk korban M. Nasir, Alif dan juga Randa ditemukan polisi sekitar pukul 12.43 WIT (Minggu 13/11) di rumah milik Pastoran di Kampung Bukapa. Mereka bertiga diamankan masyarakat sekitar setelah dapat melarikan diri dari amukan massa,"" kata Kombes Kamal.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Sementara 2 orang lainnya, Lukman dan Willy selamat setelah dibawa oleh anggota DPRD Simon Petrus Pikey ke Polres Dogiyai. Namun sebelum diantar ke Polres, keduanya bersusah payah menghindar dari amukan massa.""Lukman Dan Willy diketahui pada saat kejadian menyelamatkan diri ke gereja bersama 2 teman lainnya. Namun karena adanya informasi bahwa massa akan ke gereja, seorang pendeta menyembunyikan mereka di tengah kebun. Akan tetapi ada 2 temannya yang terpisah dari mereka,"" tutur Kamal.Setelah sembunyi di tengah kebun, Lukman dan Willy berlari ke arah Gunung Ugapua untuk bersembunyi. Lalu dari sana mereka bertemu dengan seorang guru yang kemudian membawa mereka ke seorang anggota DPRD Simon Petrus untuk selanjutnya diantar ke Polres Dogiyai.""Lukman diketahui mengalami kondisi luka bacok dan mengalami patah tulang pada tangannya akibat dilukai oleh salah seorang oknum masyarakat. Sedangkan Willy hingga kini masih mengalami trauma,"" tuturnya.Baca juga: 8 Fakta Kerusuhan Dogiyai Berujung 6 Kantor Pemerintah Dibakar-4 Orang HilangKamal menambahkan pada saat dilakukan pencarian pada malam hari, ditemukan satu korban lain yakni atas nama Ikbal di sekitaran Kampung Ikebo. Akan tetapi kondisi Ikbal sudah terkubur tidak jauh dari rumahnya yang sudah hangus terbakar.""Mayat saudara Ikbal kami temukan di dalam tanah dengan kondisi terkubur secara tak layak. Kami mengetahui hal tersebut juga atas informasi yang diberikan oleh Simon Petrus Pikey,"" tuturnya.Baca juga: 400 Warga Ramai-ramai Mengungsi ke Nabire Imbas Kerusuhan DogiyaiMenurut Kamal, kelima orang korban selamat tersebut masih di Mapolres Dogiyai bersama masyarakat lainnya. Sementara untuk korban meninggal telah diserahkan ke pihak keluarga untuk dibawa ke kampung halamannya.Simak di halaman berikutnya..



Halaman

                    1                

                    2                


                Selanjutnya 





dogiyai rusuh kerusuhan di dogiyai kabupaten dogiyai dogiyai hari ini dogiyai papua papua tengah dogiyai",https://www.detik.com/sulsel/berita/d-6404714/cerita-2-pekerja-selamat-dari-kerusuhan-dogiyai-usai-disembunyikan-pendeta
